;Echte_Erzeugung_MWh;Quantil_0_1_MWh;Median_q0_5_MWh;Quantil_0_9_MWh
419;6535.6104;6379.975;6549.227;6723.0933
420;6492.9697;6306.635;6475.9873;6644.3984
421;6358.29;6240.375;6403.226;6569.984
422;6195.73;6077.5005;6239.4473;6399.471
423;6097.2803;5838.046;5991.581;6146.6895
424;5878.34;5754.663;5907.6113;6071.587
425;5701.2;5563.223;5711.59;5866.929
426;5465.9897;5290.4224;5434.081;5577.007
427;5255.0103;5087.8545;5224.9565;5371.7085
428;4968.3;4848.4536;4982.282;5124.073
429;4696.19;4555.473;4679.3945;4812.985
430;4377.4;4255.044;4372.7407;4501.4404
431;4068.78;3940.916;4053.5664;4180.634
432;3727.81;3619.8247;3726.1367;3847.2834
433;3328.76;3293.683;3390.4287;3505.1965
434;2970.52;2865.5188;2955.6516;3058.7502
435;2595.0598;2486.2322;2569.9087;2674.0564
436;2213.79;2156.1663;2235.8623;2337.984
437;1832.1699;1779.4995;1854.2644;1945.2789
438;1476.01;1415.6829;1485.4504;1567.7316
439;1134.2999;1088.2925;1155.0505;1235.7013
440;825.43;784.3781;846.2505;919.9863
441;539.75;502.0193;560.4907;626.4341
442;314.99002;258.54697;313.4596;373.84583
443;144.72;69.41324;124.41954;184.02446
444;43.42;-33.480198;17.964893;75.126564
445;9.219999;-82.34811;-30.22741;22.231293
446;3.85;-49.211224;0.9407589;51.109932
447;0.0;-12.11898;37.351055;85.29428
448;0.0;-16.162228;24.958529;65.14295
449;0.0;-43.540928;-5.874073;30.808748
450;0.0;-50.02994;-16.952368;21.652607
451;0.0;-44.72577;-11.2111435;31.521074
452;0.0;-43.546333;-12.435125;28.298298
453;0.0;-39.326653;-6.3896036;33.07295
454;0.0;-32.097057;-1.5352887;36.435013
455;0.0;-31.046204;0.24654847;38.90319
456;0.0;-32.84677;-4.841827;31.768684
457;0.0;-30.904245;-0.47742546;35.593567
458;0.0;-21.459515;6.245722;41.847977
459;0.0;-16.362724;11.159367;47.171227
460;0.0;-21.36857;3.1418765;38.260117
461;0.0;-29.916325;-2.3218498;33.624043
462;0.0;-28.647032;-3.6502006;33.421078
463;0.0;-25.654047;0.55193293;38.630775
464;0.0;-24.494331;0.39001057;38.870907
465;0.0;-24.85016;3.9952946;43.512386
466;0.0;-17.914917;8.362855;49.101807
467;0.0;-16.638838;10.244175;51.07059
468;0.0;-22.481026;3.2948155;45.394524
469;0.0;-29.205381;0.69704854;45.44124
470;0.0;-22.343658;5.666592;53.347473
471;0.0;-21.145962;8.432131;56.03537
472;0.0;-24.821928;5.0704827;54.649616
473;0.0;-21.88837;11.948444;64.853615
474;0.0;-10.405974;22.104391;77.645134
475;0.0;-15.089507;18.662485;72.50217
476;0.0;-18.821445;14.904682;71.86353
477;0.0;-26.852806;11.263465;72.191605
478;0.0;-23.989906;14.024412;79.32228
479;0.0;-22.164585;17.95332;82.74099
480;0.0;-23.237946;19.752777;87.25018
481;0.0;-18.774555;28.102453;99.18868
482;0.0;-7.7046027;39.144073;113.62132
483;0.04;-6.5689497;41.79046;115.09602
484;2.03;-11.47134;39.547016;115.96745
485;20.92;-11.2626505;42.408707;123.05253
486;91.6;20.651829;76.20601;162.4874
487;288.47;123.74996;184.23625;273.89246
488;576.4;398.28787;470.945;573.03687
489;947.68;822.2461;907.7498;1019.24255
490;1398.35;1277.1321;1371.8383;1482.3159
491;1920.8901;1788.5579;1887.752;1997.0416
492;2506.08;2355.6506;2463.2993;2580.8484
493;3147.88;2982.689;3096.8262;3226.1077
494;3810.1099;3657.1719;3781.3442;3922.3606
495;4512.5703;4348.219;4481.4727;4629.642
496;5203.2803;5055.1064;5201.9556;5360.616
497;5916.0303;5759.024;5914.209;6082.9653
498;6595.57;6430.297;6596.775;6773.8643
499;7249.67;7103.1743;7277.9062;7464.2544
500;7866.9697;7701.878;7889.615;8082.338
501;8478.12;8256.4795;8451.2;8651.474
502;9030.15;8796.621;9003.853;9215.702
503;9494.53;9303.609;9519.799;9741.2
504;9911.94;9671.401;9897.797;10120.356
505;10241.59;10007.791;10236.431;10463.86
506;10517.38;10269.72;10509.51;10740.816
507;10707.18;10491.555;10735.336;10970.693
508;10816.45;10625.629;10875.03;11110.878
509;10871.5;10658.552;10905.223;11137.292
510;10909.221;10646.142;10897.607;11129.467
511;10899.35;10670.051;10923.9;11160.694
512;10779.88;10633.978;10892.258;11125.736
513;10671.38;10451.142;10700.683;10920.957
514;10480.73;10278.522;10527.8125;10745.805
515;10292.75;10113.548;10360.928;10580.33
516;10064.6;9866.722;10110.666;10321.415
517;9677.43;9621.465;9854.994;10060.371
518;9323.27;9176.252;9402.147;9590.688
519;8977.7;8734.516;8945.012;9131.048
520;8579.2705;8438.487;8644.876;8838.665
521;8124.3306;8002.6543;8198.368;8377.593
522;7709.85;7468.414;7651.154;7814.47
523;7295.2;7038.096;7209.0864;7375.05
524;6845.58;6659.4707;6825.5176;6990.602
525;6335.24;6180.924;6334.757;6484.524
526;5850.02;5653.7534;5792.3447;5930.5117
527;5333.84;5131.883;5260.9453;5395.834
528;4784.83;4653.6206;4772.932;4906.4434
529;4209.37;4084.8213;4190.793;4311.0073
530;3635.72;3498.721;3594.8728;3706.7654
531;3068.44;2935.964;3026.085;3136.217
532;2520.56;2403.2876;2486.385;2589.9336
533;2021.1699;1916.879;1994.598;2090.2158
534;1536.7999;1489.5273;1565.0806;1651.9565
535;1121.35;1079.1276;1150.925;1229.9965
536;766.94;711.64197;775.35986;844.2556
537;492.66;420.0409;479.98984;543.8982
538;268.44998;212.02937;269.91602;330.67758
539;108.96999;53.807686;111.24067;169.81604
540;33.25;-59.285084;-7.1888747;44.50564
541;8.530001;-74.76574;-23.682646;26.557922
542;3.6499999;-28.037127;21.265434;69.68167
543;0.0;-7.2778935;39.649956;84.27008
544;0.0;-23.60508;14.456798;51.892075
545;0.0;-49.101845;-14.191789;22.167236
546;0.0;-54.022373;-22.612246;16.115076
547;0.0;-55.739353;-22.886484;19.08242
548;0.0;-48.559734;-18.216452;22.575338
549;0.0;-44.00199;-10.69549;28.22732
550;0.0;-32.494102;-1.6227529;35.7911
551;0.0;-28.756783;2.6292827;39.871243
552;0.0;-27.772167;-0.14170985;35.116634
553;0.0;-27.995665;1.8961034;36.555378
554;0.0;-21.312597;5.2643156;39.70922
555;0.0;-17.430311;9.246555;44.582245
556;0.0;-23.625366;0.28561616;34.778896
557;0.0;-20.602938;5.937104;41.702343
558;0.0;-21.757816;2.4009478;37.461857
559;0.0;-19.331522;4.8013525;40.5965
560;0.0;-20.62932;1.5838333;37.877853
561;0.0;-35.615765;-8.989172;28.430605
562;0.0;-29.00955;-4.9107323;35.32525
563;0.0;-25.5865;0.2150574;40.596848
564;0.0;-25.975029;-0.46116164;40.770046
565;0.0;-27.934708;1.5408169;44.202057
566;0.0;-18.131653;8.75827;54.20299
567;0.0;-15.735666;12.42898;58.10159
568;0.0;-22.33048;5.597958;52.906254
569;0.0;-29.806007;2.0955138;52.175495
570;0.0;-21.744291;8.590746;62.355946
571;0.0;-19.90004;11.940374;65.45236
572;0.0;-28.398977;4.7805724;60.76836
573;0.0;-30.592545;6.6749234;66.758675
574;0.0;-28.181576;9.314473;72.82537
575;0.0;-27.487661;12.026506;75.15203
576;0.0;-25.429537;16.346287;82.71399
577;0.0;-23.05549;22.761879;92.753204
578;0.0;-11.028342;34.862396;108.60395
579;0.02;-12.081615;35.2338;107.30445
580;0.99;-11.922334;37.725174;113.545235
581;12.0199995;-13.862638;38.675507;118.10009
582;54.88;4.1955194;57.699326;142.02245
583;190.87001;67.52161;124.48714;211.00601
584;393.59;252.47047;319.2574;415.83286
585;648.84;557.4878;634.14667;739.4114
586;955.82;877.39056;960.9018;1065.593
587;1306.74;1222.243;1308.4227;1410.456
588;1726.8601;1602.5736;1694.3267;1802.7435
589;2210.9402;2055.7332;2152.3816;2271.876
590;2747.6501;2590.687;2697.4526;2828.724
591;3344.0203;3177.1704;3293.6228;3430.3262
592;4018.29;3808.5232;3938.794;4083.4185
593;4704.02;4528.274;4669.2275;4825.857
594;5343.52;5248.7856;5402.0527;5566.6533
595;5982.35;5851.239;6009.7974;6172.029
596;6658.76;6439.1157;6604.5015;6775.4375
597;7320.6104;7118.566;7292.973;7481.722
598;7973.3896;7750.961;7942.934;8140.623
599;8558.4;8343.806;8544.822;8747.653
600;9089.78;8860.759;9072.894;9281.841
601;9487.05;9298.701;9515.725;9730.039
602;9758.06;9600.018;9825.715;10041.344
603;9907.15;9781.176;10007.61;10222.917
604;10021.5;9856.823;10087.115;10303.45
605;10048.66;9906.148;10135.909;10356.064
606;9989.33;9879.169;10114.94;10335.07
607;9900.61;9739.312;9971.877;10185.881
608;9767.19;9592.799;9824.049;10037.035
609;9705.01;9433.525;9660.577;9871.648
610;9558.02;9336.725;9569.1455;9781.871
611;9489.25;9208.116;9439.9;9648.127
612;9315.87;9071.8125;9302.555;9503.271
613;9125.351;8936.952;9159.507;9355.5205
614;8856.92;8670.166;8889.389;9072.795
615;8617.93;8396.126;8603.933;8786.129
616;8277.34;8130.038;8332.203;8512.723
617;8030.1504;7780.2183;7969.7812;8142.1777
618;7575.93;7474.4146;7660.4224;7829.723
619;7205.41;7044.626;7218.977;7380.008
620;6760.5396;6539.1465;6698.6626;6847.7227
621;6286.91;6159.5825;6305.727;6459.881
622;5778.4097;5627.505;5768.281;5908.312
623;5354.92;5088.931;5215.062;5349.339
624;4870.29;4694.305;4814.166;4950.2627
625;4407.72;4256.636;4370.576;4497.0806
626;3920.8198;3772.9805;3878.318;3990.869
627;3451.15;3307.3394;3404.0703;3513.4272
628;2912.1199;2841.5542;2930.9365;3034.0176
629;2410.1099;2327.9988;2407.3533;2500.1858
630;1930.3599;1820.7733;1893.3328;1977.9749
631;1471.56;1420.4938;1491.4525;1578.4066
632;1064.0299;1031.1006;1097.5609;1174.661
633;716.54;666.4959;727.7563;793.7659
634;420.16998;389.34314;446.59302;507.80722
635;189.46;140.06549;196.6234;254.70654
636;54.100002;-41.547787;9.08599;61.841625
637;10.43;-118.3697;-66.97937;-15.826055
638;3.32;-63.909733;-12.676121;39.787384
639;0.0;0.37088394;52.03281;100.91909
640;0.0;-0.26801965;41.703243;78.885086
641;0.0;-31.90663;3.8953917;36.083256
642;0.0;-52.072567;-22.136524;12.313887
643;0.0;-62.100723;-31.793055;8.55522
644;0.0;-59.21492;-30.988848;9.701262
645;0.0;-51.71659;-19.882345;19.89255
646;0.0;-35.991707;-5.969805;31.836922
647;0.0;-28.725094;1.8929937;39.07508
648;0.0;-28.528175;-1.5225787;33.216583
649;0.0;-31.33293;-2.2428508;31.665968
650;0.0;-25.24306;0.5468243;34.345177
651;0.0;-21.250504;4.757028;39.555172
652;0.0;-25.894129;-2.5787885;31.631613
653;0.0;-30.49654;-4.0042286;31.183483
654;0.0;-24.817436;-0.9355515;35.068535
655;0.0;-25.554514;-0.47364947;35.541294
656;0.0;-22.413725;0.62486094;37.517113
657;0.0;-25.378105;1.7732733;39.810238
658;0.0;-20.338793;4.221285;43.73781
659;0.0;-17.876417;7.346799;47.01219
660;0.0;-24.417503;-0.10219792;40.570934
661;0.0;-25.179361;2.9689717;46.54792
662;0.0;-21.850784;4.493031;50.126205
663;0.0;-20.120527;7.2312245;53.164795
664;0.0;-25.632008;2.062616;49.871067
665;0.0;-31.72183;0.25427318;51.17797
666;0.0;-22.030476;8.760294;63.284218
667;0.0;-21.062248;11.491899;65.2671
668;0.0;-24.84177;8.886777;65.18772
669;0.0;-28.100355;9.698511;69.52093
670;0.0;-18.103617;19.12451;83.10619
671;0.0;-17.029367;22.195385;85.22568
672;0.0;-20.234127;20.976315;86.797585
673;0.0;-25.568188;19.390951;88.84856
674;0.0;-12.89989;32.086937;106.55229
675;0.17999999;-15.512761;32.01707;105.02761
676;4.19;-18.333532;32.102413;108.48845
677;34.579998;-8.139604;45.40031;126.23164
678;163.25;38.778645;95.03234;181.41496
679;460.34998;223.44913;286.53418;380.01767
680;823.59;650.9622;730.5848;840.1118
681;1296.04;1167.6554;1261.8336;1375.352
682;1860.9801;1699.6095;1800.4414;1910.1123
683;2501.14;2340.2305;2446.0518;2560.3362
684;3222.31;3026.4448;3144.0547;3269.2212
685;4001.1301;3794.6;3920.6345;4059.9255
686;4806.16;4626.1865;4764.9067;4918.1465
687;5633.1997;5448.9443;5599.5215;5759.3643
688;6465.44;6279.056;6442.586;6614.1147
689;7297.6;7081.248;7256.035;7438.69
690;7955.36;7878.502;8065.2812;8262.4
691;8656.609;8460.029;8653.702;8849.522
692;9282.84;9023.902;9227.671;9435.43
693;9868.26;9663.52;9880.418;10109.014
694;10412.96;10111.626;10344.677;10574.3955
695;10917.811;10588.729;10827.109;11067.953
696;11312.149;11025.908;11278.03;11528.586
697;11633.22;11329.062;11585.416;11836.451
698;11832.37;11548.854;11810.62;12063.127
699;11942.591;11711.329;11975.607;12231.399
700;12053.79;11755.176;12024.284;12277.377
701;12150.96;11824.559;12092.799;12350.126
702;12106.4;11894.444;12173.249;12434.212
703;11989.19;11804.155;12081.788;12332.844
704;11958.439;11599.524;11871.661;12111.638
705;11788.29;11576.59;11848.545;12098.3955
706;11624.891;11437.488;11717.677;11960.23
707;11383.63;11163.617;11434.949;11663.123
708;11159.18;10939.364;11205.538;11431.691
709;10867.06;10688.437;10948.299;11168.374
710;10569.811;10391.05;10648.962;10861.7705
711;10261.79;10050.166;10299.325;10504.509
712;9803.37;9733.735;9975.45;10176.374
713;9391.89;9246.097;9470.35;9654.347
714;8956.261;8741.266;8952.776;9129.121
715;8638.08;8349.726;8552.435;8735.19
716;8224.86;8014.4863;8214.483;8394.241
717;7702.0903;7625.4106;7813.3975;7979.5283
718;7156.64;7010.191;7180.492;7321.711
719;6542.83;6398.7183;6547.3154;6686.301
720;5938.06;5791.4487;5924.417;6064.1187
721;5273.59;5126.425;5243.8574;5375.8364
722;4611.02;4459.5923;4567.1646;4692.4727
723;3944.27;3771.243;3869.8423;3989.078
724;3300.19;3135.109;3225.2117;3337.9253
725;2651.3901;2547.0425;2631.2278;2735.2046
726;2061.8801;1965.3915;2044.8882;2135.6514
727;1543.51;1438.0813;1513.0763;1596.2532
728;1093.23;1033.0621;1101.6885;1179.723
729;710.25;664.0339;730.1646;797.7837
730;410.5;359.29172;419.65402;479.07666
731;186.14;118.341736;176.58327;233.00583
732;64.27;-34.232723;18.799753;71.74811
733;17.66;-85.54033;-32.424084;18.547417
734;3.73;-42.197845;9.075921;58.508408
735;0.04;-8.04138;41.842533;87.11331
736;0.02;-11.907576;28.260649;65.19621
737;0.02;-41.948803;-6.0392528;27.793577
738;0.02;-53.37789;-22.544378;13.796115
739;0.02;-60.499466;-28.467365;12.326078
740;0.0;-50.63923;-21.025452;19.971155
741;0.0;-43.640068;-10.660001;28.298521
742;0.0;-32.40923;-1.8225584;35.05148
743;0.0;-23.530966;7.1433163;44.22967
744;0.0;-27.081684;-0.08309597;34.226963
745;0.0;-31.059727;-2.064862;31.67742
746;0.0;-26.545101;-0.74756753;33.088272
747;0.0;-25.525837;0.8064529;35.928493
748;0.0;-20.973131;2.4299216;37.491272
749;0.0;-18.417986;7.9811864;42.73908
750;0.0;-11.383876;11.542788;45.55837
751;0.0;-14.741476;7.8419194;41.192142
752;0.0;-19.72531;-0.068954594;34.53827
753;0.0;-26.337942;-2.6561093;34.345375
754;0.0;-36.52175;-14.382069;23.381495
755;0.0;-34.615406;-11.511494;27.201935
756;0.0;-31.906235;-8.770536;31.365692
757;0.0;-28.135944;-0.35067138;41.903923
758;0.0;-16.340166;9.203415;52.974937
759;0.0;-16.414007;9.804954;52.596527
760;0.0;-22.943865;2.971119;47.77301
761;0.0;-28.548191;1.0032227;49.18646
762;0.0;-23.32166;4.8457017;56.73437
763;0.0;-23.011635;6.792867;58.43933
764;0.0;-27.453678;3.4777896;57.603905
765;0.0;-27.412981;7.4413958;65.17968
766;0.0;-22.236254;12.269526;73.16346
767;0.0;-20.52495;15.125761;75.51211
768;0.0;-24.316393;13.460313;76.76926
769;0.0;-27.553507;13.8035555;80.87529
770;0.0;-21.6917;19.87045;90.8629
771;0.58000004;-18.643433;24.430954;94.71007
772;9.280001;-20.43366;25.871696;99.153
773;49.04;-6.627736;42.60597;120.2921
774;171.51;52.770554;104.683815;188.2971
775;412.83;229.12315;287.3904;376.88657
776;706.7;571.1955;642.85815;743.76434
777;1086.26;977.5584;1059.0476;1162.9471
778;1543.17;1402.9541;1489.4176;1591.8142
779;2071.78;1931.2239;2021.2649;2128.3933
780;2654.69;2503.9973;2604.7402;2720.4097
781;3297.46;3136.8105;3243.5754;3369.414
